sample	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60
TCGA-AA-3492-01A	0.157573721	0.002473649	0.003881314	0.002430001	0.004983411	0.1990861	0.005578479	0.003793988	0.001424266	0.002007946	0.004665103	0.00399161	0.001503864	0.019350791	0.008055677	0.018282691	0.002768956	0.012570186	0.134683394	0.008531615	0.004654389	0.007616936	0.002103428	0.00401607	0.064519684	0.044478822	0.00196349	0.006814521	0.003774268	0.004782847	0.05089103	0.00113855	0.002400751	0.003006401	0.003929333	0.00441708	0.004613358	0.002326448	0.001318935	0.009306268	0.00195094	0.004507068	0.002180822	0.001949488	0.003417514	0.002232325	0.013248641	0.000992023	0.064705478	0.002678152	0.006376907	0.001514376	0.001713315	0.001236265	0.002606711	0.001294014	0.001077519	0.002231108	0.042727391	0.000806914	0.001407167	0.002095269	0.002274594	0.00855626	0.000510367
TCGA-CM-6162-01A	0.675045142	0.002295707	0.002186922	0.001896148	0.002841515	0.085547152	0.002704092	0.002718989	0.001760933	0.002122241	0.001707988	0.002210719	0.001824622	0.010814479	0.00266161	0.004683243	0.000978526	0.004691588	0.012805883	0.001920757	0.00421308	0.001620836	0.002030804	0.00410023	0.039710764	0.016525417	0.001324054	0.004598775	0.001687507	0.002019377	0.005915747	0.00159988	0.001208006	0.001821299	0.003502217	0.002359177	0.002906295	0.003303086	0.001427588	0.001783366	0.001938269	0.002725488	0.002125617	0.00169728	0.002220808	0.001826303	0.003070201	0.001872352	0.021922332	0.002632922	0.004434502	0.001252544	0.001167469	0.001425944	0.001656892	0.002008787	0.00148861	0.001986967	0.006067436	0.001405235	0.001798934	0.001704928	0.002000204	0.001242958	0.001251256
TCGA-AY-6197-01A	0.083666537	0.002270496	0.003996596	0.002973008	0.005075496	0.197116436	0.005731356	0.006609519	0.001844673	0.0025567	0.003179292	0.002698334	0.002254328	0.010591036	0.009320503	0.014441387	0.001021209	0.015650671	0.020907855	0.005292456	0.002845011	0.002677485	0.002755603	0.005099867	0.098310183	0.100720293	0.002775342	0.015387445	0.002574481	0.004151336	0.138676687	0.001465332	0.001337216	0.002892287	0.009574218	0.004315429	0.007281622	0.004574181	0.001681124	0.003505019	0.002327651	0.005014654	0.003466641	0.002551083	0.003197611	0.002078803	0.010284576	0.003346407	0.056852199	0.004092376	0.00895847	0.001669852	0.00120349	0.004524514	0.00240496	0.00196132	0.001144139	0.002639701	0.059248036	0.001597844	0.001893311	0.002328939	0.002663155	0.003624701	0.00112752
TCGA-AA-3713-01A	0.221693493	0.005320163	0.003862157	0.004625676	0.006234837	0.062775978	0.009821866	0.008906996	0.001886593	0.002649943	0.003656821	0.003047997	0.003243664	0.006556726	0.011960094	0.012353186	0.001520056	0.021524952	0.251950203	0.00473765	0.002982348	0.010607082	0.003465881	0.007134343	0.054761947	0.013433245	0.00402939	0.013707232	0.006364167	0.00693918	0.022856103	0.002448161	0.001687795	0.003964089	0.012086985	0.006722514	0.007197417	0.007504673	0.002713578	0.006645514	0.00332944	0.005181497	0.004845168	0.003105565	0.003630473	0.002343087	0.009355267	0.006906824	0.019268238	0.004961563	0.007824598	0.002912927	0.001690707	0.002649626	0.003363429	0.003020212	0.002010851	0.004605569	0.040007707	0.002712476	0.002912585	0.002721008	0.004078816	0.007786758	0.003194912
TCGA-CK-6746-01A	0.116896505	0.002241906	0.004681187	0.003657127	0.006244762	0.204440825	0.002596496	0.003499378	0.00191269	0.002753483	0.003508335	0.003495753	0.002434178	0.013595143	0.006438743	0.022817998	0.001348399	0.017496222	0.052050046	0.00812822	0.003553554	0.011731716	0.004255966	0.004689928	0.074265976	0.022330139	0.001579357	0.010847175	0.003273037	0.003938014	0.061027371	0.001271161	0.002511259	0.0042843	0.006270616	0.004546784	0.008379338	0.004345954	0.001727293	0.004539116	0.003490787	0.006029387	0.005154488	0.003004015	0.003995737	0.002989743	0.008405231	0.00257544	0.13158509	0.005945897	0.015140814	0.001735065	0.001444394	0.002939904	0.002831873	0.002307489	0.001590978	0.003868257	0.057835009	0.001752986	0.002311034	0.002698092	0.002722174	0.006577459	0.001463209
TCGA-CM-6171-01A	0.28768219	0.004128944	0.004426297	0.002886896	0.006209756	0.242026267	0.003057609	0.003075407	0.002417333	0.003768419	0.002668395	0.010085495	0.002430367	0.005847921	0.004151952	0.009706153	0.001539084	0.012729011	0.015599801	0.00402653	0.003812865	0.005552595	0.003427871	0.006562551	0.091855162	0.02589534	0.001339805	0.006838783	0.002498201	0.00334434	0.028743911	0.001429553	0.002363336	0.003290009	0.007714831	0.003101867	0.007501172	0.005306307	0.001484066	0.002660556	0.00282507	0.007383164	0.005431252	0.00448095	0.004255105	0.003418796	0.004627367	0.00212367	0.034089114	0.003864609	0.008755945	0.001801986	0.00220807	0.001417811	0.002859087	0.002318975	0.001898906	0.003072045	0.045222127	0.001496806	0.00250879	0.003160624	0.002952089	0.003749704	0.000890993
TCGA-AA-3864-01A	0.313432604	0.001539045	0.001937515	0.001314735	0.002496487	0.309818611	0.001854033	0.00188786	0.000939299	0.001042837	0.001595005	0.001896555	0.001027092	0.010992046	0.005510856	0.004696163	0.000680933	0.028995901	0.103803367	0.002341099	0.002610603	0.00340286	0.001195234	0.001779764	0.0529729	0.025468217	0.000886608	0.003839361	0.00153609	0.001337923	0.021977307	0.000844393	0.001470497	0.001400067	0.001985901	0.001574248	0.002791581	0.001223566	0.000623829	0.001670022	0.000997009	0.002535966	0.001695251	0.00138223	0.001640245	0.001189258	0.003515631	0.001927963	0.014944347	0.001833922	0.003228941	0.001165591	0.000379999	0.002234332	0.001568335	0.001859821	0.000497398	0.00109717	0.017424749	0.001245905	0.00090116	0.00143323	0.002162382	0.004054979	0.000691174
TCGA-AA-A01R-01A	0.397826071	0.001012357	0.002040763	0.001867233	0.002808527	0.244491065	0.001577073	0.001917495	0.001116172	0.001416072	0.001690428	0.002494409	0.001062706	0.006091168	0.00272537	0.010656711	0.000650377	0.010279538	0.02438834	0.002224275	0.001569571	0.00525541	0.001434071	0.002213461	0.073136575	0.021896334	0.00227147	0.003896332	0.002545471	0.002553798	0.025180687	0.001203381	0.001320683	0.001775571	0.002480721	0.002246684	0.002586971	0.003634972	0.002547571	0.002769511	0.001339383	0.003396299	0.003552097	0.001405156	0.001700568	0.001706911	0.004113977	0.003536947	0.029031422	0.00286591	0.004733079	0.001494098	0.000678553	0.002070299	0.001319847	0.001421724	0.000907035	0.003670499	0.036101418	0.001275582	0.00121803	0.001619139	0.001148025	0.008001263	0.000837347
TCGA-AA-3833-01A	0.016108742	0.00408426	0.006253407	0.006101481	0.00996443	0.118261483	0.005875221	0.008125946	0.00337746	0.005104563	0.005691343	0.006616572	0.004896705	0.016825888	0.015356168	0.010060883	0.003241342	0.011975423	0.034673786	0.00746371	0.006372785	0.013691688	0.007123542	0.011139759	0.075158154	0.011919706	0.004582339	0.020202549	0.00917901	0.007195651	0.014048644	0.004844041	0.007056671	0.007749269	0.011122781	0.008054524	0.012312637	0.008372492	0.003556189	0.007809829	0.00593492	0.008303417	0.008013781	0.005053377	0.00664917	0.005588152	0.027589853	0.004051996	0.266230427	0.006996926	0.011315965	0.004133525	0.002171269	0.002896472	0.00434209	0.004381206	0.002826074	0.005648973	0.03059341	0.004422301	0.004146584	0.005470908	0.006734841	0.01221308	0.00274021
TCGA-CK-5916-01A	0.221778274	0.002674494	0.00321748	0.003134168	0.004831856	0.242401462	0.003931765	0.003695753	0.001550048	0.003467584	0.002744728	0.003026496	0.004701898	0.009641226	0.00512016	0.018368437	0.000950732	0.01028732	0.013843377	0.004801269	0.002733669	0.001386147	0.003014681	0.004828276	0.02754492	0.047415599	0.001159294	0.00938303	0.004085553	0.002352871	0.031187019	0.001327723	0.001378434	0.003393932	0.007638362	0.002966382	0.005820127	0.004911146	0.001715384	0.002050226	0.00332841	0.004278956	0.002419926	0.002198595	0.002929177	0.002117884	0.008306275	0.001483079	0.15440878	0.004282706	0.008461834	0.001348789	0.002049687	0.003330274	0.002175041	0.001919254	0.001730812	0.004815687	0.045406964	0.001227107	0.003296379	0.002420193	0.002126543	0.002497516	0.000978834
TCGA-AA-3950-01A	0.014851199	0.008554049	0.005004177	0.003258732	0.007385848	0.044717037	0.0078822	0.005996353	0.002442137	0.003867926	0.003391506	0.004714814	0.00249208	0.01672227	0.012417441	0.01333494	0.002692657	0.050999479	0.100864823	0.005878655	0.00465383	0.009157582	0.003618746	0.013031809	0.093624168	0.053859047	0.002104174	0.019241173	0.00332676	0.004646997	0.031353035	0.002877331	0.002725311	0.003546882	0.012469116	0.005153835	0.012898029	0.010999933	0.001628879	0.005201136	0.003337973	0.008278725	0.006498828	0.004043039	0.005369182	0.003228342	0.009630099	0.010053397	0.185209183	0.005484993	0.012670956	0.003386544	0.003391594	0.004919652	0.003716473	0.002629904	0.002750512	0.006284826	0.081222531	0.002976142	0.002671622	0.003192649	0.003625174	0.009000802	0.002840761
TCGA-AZ-6598-01A	0.089299876	0.001582286	0.003434085	0.002753674	0.004683243	0.331927018	0.002151612	0.004156035	0.001196462	0.002327048	0.003315929	0.002681437	0.001581568	0.010159301	0.004174708	0.006153264	0.000900912	0.017365742	0.16111531	0.003369086	0.003548834	0.003724749	0.002202378	0.005634591	0.082997577	0.05269196	0.002635719	0.007087837	0.00418969	0.004477115	0.014645256	0.001177693	0.001081838	0.002754616	0.004487555	0.004358559	0.006833329	0.002167707	0.001650993	0.003018706	0.002077519	0.003055997	0.002241326	0.002021325	0.003000194	0.001625438	0.007541056	0.001177154	0.020331971	0.002661754	0.013409746	0.001113572	0.000721321	0.002551975	0.001402093	0.001900965	0.000969665	0.0030062	0.047935098	0.001748781	0.001576349	0.00211354	0.002341152	0.007124028	0.000656483
TCGA-AA-3715-01A	0.049691846	0.004511851	0.005242055	0.00205471	0.007126646	0.089288567	0.007710305	0.003148311	0.002300561	0.002060182	0.007551018	0.003209469	0.00349982	0.022653925	0.032645929	0.015359908	0.001200807	0.034722567	0.20395154	0.005130758	0.011897662	0.022259205	0.001794036	0.00407914	0.035530069	0.11033132	0.007182912	0.00574792	0.00328781	0.010452568	0.02471399	0.001368828	0.001273372	0.00210181	0.003731468	0.003307476	0.016303643	0.003136071	0.010920205	0.004247128	0.001726702	0.008850161	0.001716952	0.003370054	0.003898467	0.002750705	0.015600479	0.004081872	0.054693675	0.001702662	0.022335261	0.003690341	0.000501524	0.002132682	0.001708941	0.002080402	0.000678955	0.001776359	0.060086016	0.002423919	0.00190836	0.002088348	0.002833567	0.009454823	0.001181367
TCGA-A6-6781-01A	0.379502113	0.002594419	0.001638	0.001379178	0.002515779	0.327223461	0.00444955	0.002747962	0.000955932	0.001443369	0.001232407	0.001421496	0.002538752	0.003777471	0.004975168	0.006291135	0.000564043	0.007946905	0.008561191	0.001998647	0.005395821	0.001270926	0.001448165	0.008284335	0.065143824	0.0066956	0.000769387	0.00636077	0.001101777	0.001603296	0.01325931	0.000949509	0.000754102	0.001128228	0.003548624	0.00213014	0.004185228	0.002037886	0.000815945	0.001732727	0.001719082	0.001844974	0.001907019	0.001144291	0.001432956	0.001024422	0.004979231	0.0009569	0.036887877	0.003234623	0.004656103	0.000885673	0.000855321	0.002030551	0.001396178	0.000837651	0.000840156	0.001941021	0.032025531	0.000815091	0.001611031	0.001290104	0.001323574	0.001512995	0.000475068
TCGA-G4-6586-01A	0.295518948	0.001659842	0.003692642	0.004016541	0.005276037	0.151284185	0.002136215	0.003155912	0.001571928	0.00325741	0.00286934	0.003016356	0.002528153	0.007664171	0.005946788	0.011644433	0.001313474	0.011619688	0.040256584	0.003259652	0.007341344	0.009956771	0.003348268	0.004649255	0.08461793	0.036167191	0.001414823	0.011944034	0.005264816	0.003486766	0.041552798	0.001230185	0.001966166	0.004759221	0.004231148	0.004286273	0.006558167	0.006619026	0.001817104	0.004041478	0.002827997	0.005138545	0.004164335	0.002982213	0.003201409	0.002150805	0.00953701	0.002800123	0.040166155	0.004525467	0.013650169	0.001748751	0.0014359	0.00213394	0.002001917	0.001978529	0.001513382	0.004672102	0.065765127	0.002420411	0.002151671	0.002362843	0.002356025	0.009939101	0.001435007
TCGA-QG-A5Z2-01A	0.23655485	0.002147322	0.006474423	0.004378621	0.006593158	0.222945731	0.003319298	0.003357154	0.002195663	0.002739417	0.003520096	0.008871023	0.002601824	0.011648821	0.006421679	0.011745237	0.002060999	0.009487223	0.036728917	0.002836601	0.005522547	0.001964622	0.004350587	0.004318244	0.075319043	0.017439521	0.00199864	0.007138303	0.004814377	0.004793556	0.013401955	0.001681327	0.005774351	0.005033022	0.006474876	0.003291312	0.013745838	0.008708135	0.002034732	0.003465864	0.003435794	0.005197117	0.00422699	0.005459258	0.004690839	0.004059454	0.01022543	0.0098976	0.077926099	0.004913663	0.019385346	0.001759672	0.003390592	0.003473395	0.00281015	0.002837461	0.002439859	0.005688216	0.031017933	0.00526995	0.002992166	0.00360202	0.002358326	0.003270453	0.001773312
TCGA-AU-6004-01A	0.276891541	0.00190152	0.003330213	0.003201496	0.005094349	0.223513801	0.002912096	0.003403817	0.002134898	0.002080648	0.002825677	0.004714184	0.002388058	0.012343092	0.004822567	0.015250137	0.001538727	0.022935609	0.041095682	0.004400159	0.003643376	0.003350463	0.004446303	0.007266144	0.040057719	0.029180139	0.00184351	0.009261194	0.003189899	0.004170925	0.032896029	0.002299428	0.00154446	0.003957582	0.003953211	0.003816953	0.007070587	0.005846048	0.00154861	0.003027534	0.003636178	0.005751737	0.005717109	0.002662411	0.003293399	0.002374249	0.006844478	0.005110089	0.033864096	0.0053546	0.012196929	0.002198461	0.001391818	0.004596459	0.003498001	0.002525984	0.001957127	0.003620365	0.069832044	0.001637274	0.002562905	0.002243006	0.002713512	0.004127059	0.001142329
TCGA-AA-A022-01A	0.308714305	0.001402634	0.00286572	0.002979338	0.003928098	0.134592323	0.004345906	0.004874692	0.001198119	0.002030528	0.002276204	0.002285066	0.002280066	0.013165686	0.005267006	0.010735029	0.00115472	0.013332711	0.109715152	0.002522552	0.002067821	0.003417786	0.002436701	0.009089894	0.042625343	0.020274224	0.001431221	0.00936039	0.003038745	0.003515093	0.019731073	0.001385292	0.001514254	0.003044856	0.005028708	0.004337842	0.00456558	0.003843666	0.001795005	0.004308176	0.00248535	0.003448425	0.002800717	0.002066614	0.00262854	0.00174001	0.008210397	0.001955822	0.119077133	0.004746874	0.005734158	0.001345085	0.002607296	0.004204205	0.002331194	0.001475742	0.001506436	0.002495958	0.041000528	0.001027094	0.001962356	0.001589305	0.001812146	0.004549494	0.000721597
TCGA-AA-3811-01A	0.036000873	0.002821726	0.006131686	0.003300158	0.006465761	0.040281196	0.00526865	0.004387449	0.003119341	0.004321751	0.00571926	0.005630695	0.002694292	0.007078655	0.010875346	0.016913936	0.001368599	0.008804009	0.046514692	0.007344746	0.027442291	0.007062336	0.00254169	0.003849461	0.01964354	0.063975275	0.02384048	0.009664101	0.002809586	0.008263801	0.178097817	0.004719876	0.003124514	0.002425606	0.007213588	0.003532794	0.007723222	0.00784843	0.01156652	0.005068641	0.002346132	0.007358557	0.004869568	0.003010657	0.004471743	0.003429434	0.035404593	0.003344888	0.2366407	0.003633523	0.0143575	0.003648497	0.000950705	0.00150208	0.004611558	0.003097815	0.001136061	0.004497253	0.022274827	0.001934542	0.002211638	0.003342978	0.003355905	0.002040755	0.0010717
TCGA-A6-6653-01A	0.304872	0.001957448	0.003108922	0.002762046	0.004169529	0.256202787	0.003244108	0.003527248	0.001610536	0.003107712	0.00233132	0.003896742	0.002897001	0.010686275	0.013144794	0.009991865	0.002265339	0.008320185	0.015438651	0.004159552	0.00400989	0.005119208	0.004714906	0.003970879	0.058870718	0.044760942	0.001512249	0.010587228	0.00459998	0.003332883	0.021099541	0.001963232	0.001860532	0.00373794	0.004538365	0.003001534	0.007999148	0.003601613	0.001882799	0.002689535	0.003850378	0.004233796	0.007082849	0.002031133	0.002920123	0.002342381	0.014734879	0.001943719	0.035722889	0.006646328	0.00819493	0.001785057	0.001075294	0.002091756	0.001546602	0.001759407	0.001475749	0.004197735	0.025425089	0.00327142	0.002341022	0.002047995	0.002143724	0.008533688	0.001054875
TCGA-AA-A02R-01A	0.158235304	0.006943395	0.009292204	0.00472959	0.009775643	0.103533301	0.005248091	0.003519629	0.004285046	0.004108997	0.008849922	0.010440075	0.00320935	0.00864837	0.00600224	0.014194582	0.003934399	0.021642573	0.025195453	0.011421419	0.004891346	0.008401698	0.006289373	0.00436249	0.055435281	0.034517812	0.010579853	0.006160402	0.004087897	0.013390152	0.046628218	0.00244769	0.003040008	0.004968364	0.008022147	0.003811487	0.013934182	0.005375818	0.00355187	0.006039926	0.004703147	0.011182173	0.007603588	0.004174395	0.009492857	0.004967436	0.01034233	0.00587629	0.155212776	0.006726857	0.011625284	0.003828985	0.002177339	0.003474856	0.003415989	0.004961127	0.002602092	0.003245955	0.051766272	0.004830009	0.003829673	0.00291085	0.003848863	0.005459871	0.002595388
TCGA-D5-6927-01A	0.178107628	0.003208945	0.003690944	0.00355463	0.005342227	0.136359416	0.005518642	0.005500471	0.002319151	0.003908723	0.003858365	0.004418245	0.005485925	0.010683538	0.010403173	0.022664958	0.001228025	0.024985632	0.036299267	0.006192012	0.005018346	0.005209043	0.003273365	0.005129422	0.068644359	0.068949735	0.00204327	0.010406165	0.003552076	0.003539831	0.086949959	0.00184127	0.002466803	0.00348949	0.005129027	0.005028577	0.006224825	0.00414701	0.003162927	0.004624625	0.00323065	0.005377834	0.004803691	0.002652293	0.003580397	0.003077781	0.008415788	0.002429672	0.103496494	0.005980796	0.009053827	0.002444031	0.001437281	0.00488094	0.003228343	0.002828135	0.001558593	0.003340889	0.037173207	0.002390784	0.003597234	0.003734895	0.003177863	0.003885646	0.001662895
TCGA-F4-6570-01A	0.112651702	0.005705816	0.004381755	0.003905143	0.005586574	0.324782911	0.007490214	0.004695731	0.002223951	0.002542307	0.008599892	0.003002124	0.002672441	0.016183245	0.008384142	0.014625424	0.00222493	0.017986214	0.049033876	0.003837756	0.007574979	0.022747936	0.004323062	0.004129575	0.097264141	0.048291925	0.003280141	0.007096722	0.003563184	0.006422908	0.011638166	0.001623838	0.001792183	0.004936911	0.007725054	0.003792402	0.009738969	0.014249634	0.001920023	0.005363758	0.00371927	0.00297876	0.005321098	0.002272364	0.003949311	0.002844179	0.010191717	0.002495831	0.027136343	0.004024943	0.008998583	0.002120164	0.001164178	0.001661582	0.003067065	0.003070322	0.00171732	0.005037039	0.020252331	0.001263679	0.002740151	0.002669796	0.002813646	0.009418984	0.001079685
TCGA-CK-5913-01A	0.260940853	0.002274903	0.004135511	0.00403091	0.005247343	0.15851173	0.003123923	0.003599167	0.002454588	0.003236275	0.004588636	0.003696755	0.003210175	0.005391812	0.004889724	0.015063498	0.001528681	0.021315052	0.025166137	0.006655367	0.007338021	0.003710908	0.005187803	0.005467365	0.088174682	0.025175581	0.003249473	0.007576249	0.004340289	0.004892784	0.067591835	0.002313047	0.001541209	0.004395598	0.003873153	0.004439407	0.006473702	0.006361627	0.003583107	0.003664692	0.005128433	0.004093099	0.010723203	0.002439844	0.003639816	0.002957165	0.007209493	0.001933865	0.050119047	0.007436466	0.00820253	0.001887477	0.001476454	0.002837323	0.002566386	0.003107749	0.002419385	0.005725532	0.05646092	0.001855913	0.004203176	0.00296529	0.00313868	0.007983626	0.001077556
